ID;Id Delegacia (RDO);Número BO (RDO);Ano BO (RDO);Data do Acidente;Dia do Acidente;Mês do Acidente;Ano do Acidente;Ano/Mês do Acidente;Dia da semana;Hora do Acidente;Turno;Município;Região Administrativa;Logradouro;Numeral / KM;Jurisdição;Administração;Conservação;Tipo do Local do Acidente;Lat (GEO);Long (GEO);Iluminação da via (SIOPM);Superfície da Via (SIOPM);Tipo de pista (SIOPM);Outro Veículo Envolvido;Tipo de via;Condições Climáticas (SIOPM);Sentido da Via (SIOPM);Limite da velocidade da via (SIOPM);Quantidade de vítimas;Tempo entre o Acidente e as Mortes
3008962;100919;3358;2018;2018/01/28;28;JANEIRO;2018;2018.01;DOMINGO;04:45:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA MARECHAL COSTA E SILVA;NAO DISPONIVEL;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1329;-47,795216;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3008238;70207;448;2018;2018/01/20;20;JANEIRO;2018;2018.01;SÁBADO;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3021983;100919;15327;2018;2018/01/18;18;JANEIRO;2018;2018.01;QUINTA;13:00:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;RUA PARANA;300,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1620736185272;-47,8195681998727;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Mais de 30 dias
3006074;100919;1311;2018;2018/01/17;17;JANEIRO;2018;2018.01;QUARTA;01:39:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 255;9,2;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,2714425875047;-47,7981748761214;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3005834;100919;458;2018;2018/01/06;6;JANEIRO;2018;2018.01;SÁBADO;04:58:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA PARANAPANEMA;423,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,163488;-47,82977;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3008480;100919;439;2018;2018/01/05;5;JANEIRO;2018;2018.01;SEXTA;18:04:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA MAGID SIMAO TRADEM;1100,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,11007883;-47,7982609119999;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3027184;100919;20945;2018;2018/09/23;23;SETEMBRO;2018;2018.09;DOMINGO;21:45:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;314,1;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,147455804417174;-47,75873344954897;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3027281;100919;19804;2018;2018/09/07;7;SETEMBRO;2018;2018.09;SEXTA;21:40:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;316,1;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,130906786228913;-47,767279304038674;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3027003;100919;19993;2018;2018/09/07;7;SETEMBRO;2018;2018.09;SEXTA;21:30:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;316,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,131667074488274;-47,76673396857362;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;BICICLETA;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3024625;100919;19044;2018;2018/08/24;24;AGOSTO;2018;2018.08;SEXTA;08:35:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;310,7;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,178987244989347;-47,75694807411256;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3022187;100919;18422;2018;2018/08/21;21;AGOSTO;2018;2018.08;TERÇA;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;SP 255;14,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,312730098;-47,822978706;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;2;Até 30 dias
3024563;100919;18259;2018;2018/08/19;19;AGOSTO;2018;2018.08;DOMINGO;07:39:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;324,3;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,070793255478133;-47,81135390300352;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3024565;100919;18298;2018;2018/08/19;19;AGOSTO;2018;2018.08;DOMINGO;18:25:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;304,5;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,236297853911626;-47,75917383313793;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3025069;100919;13871;2018;2018/06/23;23;JUNHO;2018;2018.06;SÁBADO;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;SP 328;337,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,147415;-47,880257;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3022274;100919;13508;2018;2018/06/18;18;JUNHO;2018;2018.06;SEGUNDA;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;SP 255;4,77;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,238203;-47,783371;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3025051;100919;13502;2018;2018/06/17;17;JUNHO;2018;2018.06;DOMINGO;19:30:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;317,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,124016;-47,772256;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3023150;100919;10797;2018;2018/05/12;12;MAIO;2018;2018.05;SÁBADO;21:20:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;311,7;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,16964428832141;-47,75645607483658;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3022531;100919;9056;2018;2018/04/21;21;ABRIL;2018;2018.04;SÁBADO;07:14:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;312,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,166840870514147;-47,756315703163345;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3005065;100919;8086;2018;2018/04/09;9;ABRIL;2018;2018.04;SEGUNDA;19:13:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SPA 325/322;8,1;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,178086;-47,825046;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3009050;100919;7108;2018;2018/03/28;28;MARÇO;2018;2018.03;QUARTA;07:40:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;302,6;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,252948;-47,755134;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3007176;100919;6467;2018;2018/03/20;20;MARÇO;2018;2018.03;TERÇA;19:15:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;332,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,1206009401032;-47,8336991948118;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3021861;100919;12646;2018;2018/03/10;10;MARÇO;2018;2018.03;SÁBADO;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;SP 328;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;PUBLICO;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Mais de 30 dias
3006623;100919;5759;2018;2018/03/09;9;MARÇO;2018;2018.03;SEXTA;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;SP 330;314,5;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,143933886355356;-47,759995637324714;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3008262;100919;3936;2018;2018/02/17;17;FEVEREIRO;2018;2018.02;SÁBADO;18:07:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 334;319,1;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,108997793041333;-47,77266566813296;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3008246;100919;2709;2018;2018/02/03;3;FEVEREIRO;2018;2018.02;SÁBADO;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;SP 330;312,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,166840870514147;-47,756315703163345;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3008245;100919;2713;2018;2018/02/03;3;FEVEREIRO;2018;2018.02;SÁBADO;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;SP 322;310,3;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,221793533682778;-47,77594997800654;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3006074;100919;1311;2018;2018/01/17;17;JANEIRO;2018;2018.01;QUARTA;01:39:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 255;9,2;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,2714425875047;-47,7981748761214;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3067843;100919;28107;2019;2019/12/25;25;DEZEMBRO;2019;2019.12;QUARTA;03:30:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;RUA VILA NOVA;100,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,146354;-47,825188;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3067726;100919;27619;2019;2019/12/21;21;DEZEMBRO;2019;2019.12;SÁBADO;01:57:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA DOM PEDRO I;1450,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,151869;-47,824607;NOITE (VIA ILUMINADA);MOLHADA;DUPLA;MOTOCICLETA;Vias Municipais;CHUVA;OESTE;Entre 40 e 49km/h;2;Até 30 dias
3067492;100919;26520;2019;2019/12/06;6;DEZEMBRO;2019;2019.12;SEXTA;15:00:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;RUA SAO PAULO;1864,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,158122;-47,796513;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3067426;100919;26081;2019;2019/12/01;1;DEZEMBRO;2019;2019.12;DOMINGO;05:20:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;306,2;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,220115744663225;-47,75911291765447;ENTARDECER/AMANHECER;MOLHADA;DUPLA;CAMINHAO;Rodovias;CHUVA;NORTE;Entre 90 e 100km/h;1;Até 30 dias
3067298;100919;25271;2019;2019/11/06;6;NOVEMBRO;2019;2019.11;QUARTA;23:52:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA CARAMURU;NAO DISPONIVEL;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;NAO DISPONIVEL;NAO DISPONIVEL;NOITE (VIA ILUMINADA);SECA;DUPLA;NÃO HÁ;Vias Municipais;BOM;SUL;Entre 30 e 39km/h;1;Até 30 dias
3067016;100919;23844;2019;2019/11/01;1;NOVEMBRO;2019;2019.11;SEXTA;17:44:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;335,8;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,102170377461324;-47,80222966752772;ENTARDECER/AMANHECER;MOLHADA;DUPLA;AUTOMOVEL;Rodovias;BOM;NORTE;Entre 90 e 100km/h;1;Até 30 dias
3067018;100919;23851;2019;2019/11/01;1;NOVEMBRO;2019;2019.11;SEXTA;17:15:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;312,8;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,159363180096374;-47,756382187272536;LUZ SOLAR;MOLHADA;DUPLA;CAMINHAO;Rodovias;CHUVA;SUL;Entre 90 e 100km/h;1;Até 30 dias
3066961;100919;23492;2019;2019/10/28;28;OUTUBRO;2019;2019.10;SEGUNDA;09:23:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;RUA DUQUE DE CAXIAS;179,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,172454;-47,811506;LUZ SOLAR;SECA;SIMPLES;MOTOCICLETA;Vias Municipais;BOM;LESTE;Entre 40 e 49km/h;1;Até 30 dias
3068896;100919;23538;2019;2019/10/28;28;OUTUBRO;2019;2019.10;SEGUNDA;18:09:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA DA SAUDADE;1775,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,158196;-47,798024;LUZ SOLAR;SECA;DUPLA;MOTOCICLETA;Vias Municipais;BOM;EXTERNO;Entre 60 e 69km/h;1;Mais de 30 dias
3066936;100919;23411;2019;2019/10/26;26;OUTUBRO;2019;2019.10;SÁBADO;20:48:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;337,1;ESTADUAL;DER;DR08 - Ribeirão Preto;PUBLICO;-21,092205744280744;-47,79413689661613;NOITE (VIA NÃO ILUMINADA);SECA;SIMPLES;NÃO HÁ;Rodovias;BOM;NORTE;Mais que 100km/h;1;Até 30 dias
3066715;100919;22298;2019;2019/10/13;13;OUTUBRO;2019;2019.10;DOMINGO;11:36:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;RUA HACIBE SAAD SALIM;10,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,192741;-47,847032;LUZ SOLAR;SECA;SIMPLES;NÃO HÁ;Vias Municipais;BOM;INTERNO;Entre 40 e 49km/h;1;Até 30 dias
3066687;100919;22248;2019;2019/10/12;12;OUTUBRO;2019;2019.10;SÁBADO;19:50:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;302,6;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,252981873139102;-47,75532033953468;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;NORTE;Entre 90 e 100km/h;1;Até 30 dias
3066612;100919;21715;2019;2019/10/06;6;OUTUBRO;2019;2019.10;DOMINGO;16:30:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA CARAMURU;350,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,181424;-47,818448;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3066640;100919;22139;2019;2019/10/05;5;OUTUBRO;2019;2019.10;SÁBADO;16:00:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;RUA BERNARDINO DE CAMPOS;1000,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,18549;-47,808226;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3066453;100919;20908;2019;2019/09/23;23;SETEMBRO;2019;2019.09;SEGUNDA;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA PATRIARCA;3200,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,191457;-47,845195;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3066434;100919;20657;2019;2019/09/22;22;SETEMBRO;2019;2019.09;DOMINGO;18:30:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;318,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,11647453907959;-47,777659123490196;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;SUL;Entre 90 e 100km/h;1;Até 30 dias
3066395;100919;20365;2019;2019/09/19;19;SETEMBRO;2019;2019.09;QUINTA;00:10:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 328;334,2;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,11011949686853;-47,81583115253572;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;CAMINHAO;Rodovias;BOM;SUL;Entre 90 e 100km/h;1;Até 30 dias
3066369;100919;20198;2019;2019/09/16;16;SETEMBRO;2019;2019.09;SEGUNDA;22:36:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA DOUTOR OSCAR DE MOURA LACERDA;1520,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,160211;-47,769085;NOITE (VIA ILUMINADA);SECA;SIMPLES;MOTOCICLETA;Vias Municipais;BOM;EXTERNO;Entre 40 e 49km/h;1;Até 30 dias
3066664;100919;20048;2019;2019/09/14;14;SETEMBRO;2019;2019.09;SÁBADO;18:15:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA MANOEL ANTONIO DIAS;1472,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,204485;-47,847814;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;MOTOCICLETA;Vias Municipais;BOM;NORTE;Entre 40 e 49km/h;1;Mais de 30 dias
3066584;100919;21582;2019;2019/09/14;14;SETEMBRO;2019;2019.09;SÁBADO;19:50:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA MANOEL ANTONIO DIAS;1507,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,204436;-47,848098;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;NAO DISPONIVEL;Vias Municipais;BOM;NORTE;Entre 40 e 49km/h;1;Até 30 dias
3066203;100919;19452;2019;2019/09/07;7;SETEMBRO;2019;2019.09;SÁBADO;06:00:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 328;337,5;ESTADUAL;DER;DR08 - Ribeirão Preto;PUBLICO;-21,088796323379146;-47,79278670081761;NOITE (VIA NÃO ILUMINADA);OUTRAS;SIMPLES;NÃO HÁ;Rodovias;BOM;NORTE;Entre 90 e 100km/h;2;Até 30 dias
3066117;100919;18907;2019;2019/08/31;31;AGOSTO;2019;2019.08;SÁBADO;02:00:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;309,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,194870841703178;-47,757784704192844;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3065926;100919;17959;2019;2019/08/18;18;AGOSTO;2019;2019.08;DOMINGO;22:17:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA HERACLITO FONTOURA S PINTO;551,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,224994;-47,785303;NOITE (VIA ILUMINADA);SECA;DUPLA;NÃO HÁ;Vias Municipais;BOM;SUL;Entre 60 e 69km/h;1;Até 30 dias
